,Proj. Type,Organization Name,Project Name,City,SPA,CD,SD,Geo Code,HMIS Participating,Inventory Type,Bed Type,Target Pop.,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding?,Housing Type,McKinney- Vento: Yhdp,Overflow Beds,PIT Count,Total Beds,Utilization Rate,funding_sources
1120,Emergency Shelter,Urban Alchemy,Tiny Home Village Echo Park Lake,Los Angeles,4,13,1,62118,Yes,Current,Facility-based beds,,0,0,70,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,30,70,42.857,['Additional Federal Funding: Other']
1121,Emergency Shelter,Urban Alchemy,Tiny Home Village Westlake,Los Angeles,4,13,1,62118,Yes,Current,Facility-based beds,,0,0,109,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,53,109,48.624,['Additional Federal Funding: Other']
1122,Emergency Shelter,Valley Oasis,AVD FSC Crisis Housing,Palmdale,1,0,5,62658,Yes,Current,Facility-based beds,,32,13,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,32,32,100.0,['Additional Federal Funding: Other']
1123,Emergency Shelter,Valley Oasis,AVD FSC Crisis Housing Motel/Hotel Vouchers (Vouchers),Palmdale,1,0,5,62658,Yes,Current,Voucher beds,,240,72,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,240,240,100.0,['Additional Federal Funding: Other']
1124,Permonent Supportive Housing,Valley Oasis,CA0339 Shelter Plus Care - Tenant Based Project,Lancaster,1,0,5,61914,No,Current,,,55,25,0,0,0,0,0,0,0,0,0,No,No,Tenant-based - scattered site,No,0,49,55,89.091,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
1125,Rapid Re-housing,Valley Oasis,CDC Bringing Families Home SPA 1,Palmdale,1,0,5,62658,Yes,Current,,,227,57,3,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,230,230,100.0,['Additional Federal Funding: Other']
1126,Emergency Shelter,Valley Oasis,CES Crisis Housing Program,Lancaster,1,0,5,61914,Yes,Current,Facility-based beds,,0,0,2,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,1,2,50.0,['Additional Federal Funding: Other']
1127,Emergency Shelter,Valley Oasis,CES Home Safe Motel Vouchers,Lancaster,1,0,5,61914,No,Current,Voucher beds,,0,0,0,7,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,7,7,100.0,['Additional Federal Funding: Other']
1128,Tranisitional Housing,Valley Oasis,Host Homes Transitional Housing,Lancaster,1,0,5,61914,Yes,Current,,,0,0,4,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,4,4,100.0,['Additional Federal Funding: Other']
1129,Rapid Re-housing,Valley Oasis,SUNOFO TLS Adult SPA 1,Lancaster,1,0,5,61914,Yes,Current,,,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,0,0,,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: Unshelt']"
1130,Rapid Re-housing,Valley Oasis,TLS Adult SPA 1,Lancaster,1,0,5,61914,Yes,Current,,,0,0,244,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,244,244,100.0,['Additional Federal Funding: Other']
1131,Rapid Re-housing,Valley Oasis,TLS FSC SPA 1,Lancaster,1,0,5,61914,Yes,Current,,,595,179,11,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,606,606,100.0,['Additional Federal Funding: Other']
1132,Rapid Re-housing,Valley Oasis,TLS Youth SPA 1,Lancaster,1,0,5,61914,Yes,Current,,,12,6,13,0,0,12,0,0,13,0,0,No,Yes,Tenant-based - scattered site,No,0,26,25,104.0,['Additional Federal Funding: Other']
1133,Permonent Supportive Housing,Valley Village,CA0348 Carriage House,Winnetka,2,3,3,62118,Yes,Current,,,0,0,8,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,7,8,87.5,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: CocPsh']"
1134,Permonent Supportive Housing,Venice Community Housing,Gateway Apartments,Marina Del Rey,5,11,2,69037,Yes,Current,,,0,0,20,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,20,20,100.0,['Additional Federal Funding: Other']
1135,Permonent Supportive Housing,Venice Community Housing,Horizon Apartments,Venice,5,11,3,62118,Yes,Current,,,0,0,20,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,19,20,95.0,[]
1136,Permonent Supportive Housing,Venice Community Housing,Shelter Plus Care Scattered Sites,Venice,5,11,3,62118,Yes,Current,,,0,0,36,0,0,0,0,0,0,0,0,No,No,Site-based - clustered / multiple sites,No,0,35,36,97.222,[]
1137,Tranisitional Housing,Venice Community Housing,Transitional Housing Youth SPA 5,Los Angeles,5,11,3,62118,Yes,Current,,,0,0,20,0,0,0,0,0,20,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,18,20,90.0,['Additional Federal Funding: Other']
1138,Permonent Supportive Housing,Venice Community Housing,VCH Marian Place DMH (D7),Venice,5,11,3,62118,Yes,Current,,,0,0,8,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,5,8,62.5,['Additional Federal Funding: Other']
1139,Permonent Supportive Housing,Venice Community Housing,VCH Rose Apartments DMH (D7),Venice,5,11,3,69037,Yes,Current,,,0,0,34,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,34,34,100.0,['Additional Federal Funding: Other']
1140,Emergency Shelter,Victory Starts Now,DHS Interim Housing 118th,Los Angeles,6,15,2,62118,No,Current,Facility-based beds,,0,0,20,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,20,20,100.0,[]
1141,Rapid Re-housing,Village for Vets,SSVF RRH,Los Angeles,5,11,3,62118,Yes,Current,,,4,1,13,0,4,0,0,13,0,0,0,No,Yes,Tenant-based - scattered site,No,0,17,17,100.0,['Additional Federal Funding: SSVF']
1142,Rapid Re-housing,Village for Vets,SSVF RRH VA Campus CTRS,Los Angeles,5,0,3,69037,Yes,Current,,,0,0,8,0,0,0,0,8,0,0,0,No,Yes,Tenant-based - scattered site,No,0,8,8,100.0,['Additional Federal Funding: SSVF']
1143,Emergency Shelter,Volunteers of America of Los Angeles,A Bridge Home CD 9,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,0,0,100,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,74,100,74.0,['Additional Federal Funding: Other']
1144,Rapid Re-housing,Volunteers of America of Los Angeles,Adult Reentry Rental Assistance (ARRAP),West Covina,3,0,1,64002,Yes,Current,,,0,0,7,0,0,0,0,0,0,0,0,No,No,Tenant-based - scattered site,No,0,7,7,100.0,[]
1146,Emergency Shelter,Volunteers of America of Los Angeles,Bridge Housing City Roadmap Bailey,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,56,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,50,56,89.286,['Additional Federal Funding: Other']
1147,Emergency Shelter,Volunteers of America of Los Angeles,Bridge Housing City Roadmap T-House,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,60,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,55,60,91.667,['Additional Federal Funding: Other']
1148,Rapid Re-housing,Volunteers of America of Los Angeles,CDC Bringing Families Home SPA 2,Sunland,2,2,3,69037,Yes,Current,,,8,2,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,8,8,100.0,['Additional Federal Funding: Other']
1149,Rapid Re-housing,Volunteers of America of Los Angeles,CDC Bringing Families Home SPA 3,El Monte,3,0,1,61152,Yes,Current,,,26,8,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,26,26,100.0,['Additional Federal Funding: Other']
1150,Rapid Re-housing,Volunteers of America of Los Angeles,CDC Bringing Families Home SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,50,16,1,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,51,51,100.0,['Additional Federal Funding: Other']
1151,Emergency Shelter,Volunteers of America of Los Angeles,CES Bridge Housing for Women Awakenings,Whittier,7,0,4,64074,Yes,Current,Facility-based beds,,0,0,18,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,13,18,72.222,['Additional Federal Funding: Other']
1152,Emergency Shelter,Volunteers of America of Los Angeles,CES Bridge Housing for Women Foley,Whittier,7,0,4,64074,Yes,Current,Facility-based beds,,0,0,42,0,0,0,0,0,0,0,0,No,Yes,Site-based - clustered / multiple sites,No,0,30,42,71.429,['Additional Federal Funding: Other']
1153,Emergency Shelter,Volunteers of America of Los Angeles,CES Bridge Housing Program C4L,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,0,0,85,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,19,85,22.353,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgEs']"
1154,Emergency Shelter,Volunteers of America of Los Angeles,CES Bridge Housing Program P2H,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,0,0,85,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,47,85,55.294,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgEs']"
1155,Emergency Shelter,Volunteers of America of Los Angeles,CES Bridge Housing Program San Julian,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,13,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,10,13,76.923,['Additional Federal Funding: Other']
1156,Emergency Shelter,Volunteers of America of Los Angeles,CES Bridge Housing Program SPA 3,Pomona,3,0,1,62850,Yes,Current,Facility-based beds,,0,0,1,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,1,1,100.0,['Additional Federal Funding: Other']
1157,Emergency Shelter,Volunteers of America of Los Angeles,CES Crisis Housing High Desert MACC,Lancaster,1,0,5,61914,Yes,Current,Facility-based beds,,0,0,118,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,58,118,49.153,['Additional Federal Funding: Other']
1158,Emergency Shelter,Volunteers of America of Los Angeles,CES Crisis Housing Program C4L,Los Angeles,6,8,2,62118,Yes,Current,Facility-based beds,,0,0,80,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,46,80,57.5,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgEs']"
1159,Emergency Shelter,Volunteers of America of Los Angeles,CES Crisis Housing Program P2H,Los Angeles,6,9,2,62118,Yes,Current,Facility-based beds,,0,0,191,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,119,191,62.304,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: EsgEs']"
1160,Emergency Shelter,Volunteers of America of Los Angeles,CES Crisis Housing Program SPA 3,Pomona,3,0,1,62850,Yes,Current,Facility-based beds,,0,0,2,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,2,2,100.0,['Additional Federal Funding: Other']
1161,Rapid Re-housing,Volunteers of America of Los Angeles,EHV SSO Only,Los Angeles,4,10,2,62118,Yes,Current,,,0,0,2,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,2,2,100.0,['Additional Federal Funding: Other']
1162,Emergency Shelter,Volunteers of America of Los Angeles,Family Crisis Housing Project SPA 3,Pomona,3,0,1,62850,Yes,Current,Voucher beds,,12,6,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,19,12,158.333,['Additional Federal Funding: Other']
1163,Emergency Shelter,Volunteers of America of Los Angeles,FSC Crisis Housing Roadmap Bailey,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,16,5,0,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,13,16,81.25,['Additional Federal Funding: Other']
1164,Safe Haven,Volunteers of America of Los Angeles,GPD Low Demand  Women Special Needs,Los Angeles ,4,14,1,62118,Yes,Current,,,0,0,5,0,0,0,0,5,0,0,0,No,Yes,Site-based - single site,No,0,3,5,60.0,['Additional Federal Funding: GPD-LD']
1165,Safe Haven,Volunteers of America of Los Angeles,GPD Low Demand Ballington Transitional Housing,Los Angeles ,4,14,1,62118,Yes,Current,,,0,0,115,0,0,0,0,115,0,0,0,No,Yes,Site-based - single site,No,0,47,115,40.87,['Additional Federal Funding: GPD-LD']
1166,Safe Haven,Volunteers of America of Los Angeles,GPD Low Demand T-House Transitional Housing,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,3,0,0,0,0,3,0,0,0,No,Yes,Site-based - single site,No,0,3,3,100.0,['Additional Federal Funding: GPD-LD']
1167,Tranisitional Housing,Volunteers of America of Los Angeles,GPD VS-90 Service Intense Transitional Housing,Los Angeles,5,5,3,62118,Yes,Current,,,0,0,51,0,0,0,0,51,0,0,0,No,Yes,Site-based - single site,No,0,1,51,1.961,['Additional Federal Funding: GPD-SITH']
1168,Emergency Shelter,Volunteers of America of Los Angeles,HCHV Recuperative Care Safe Haven,Los Angeles,5,5,3,62118,No - Comparable Database,Current,Facility-based beds,,0,0,42,0,0,0,0,42,0,0,0,No,Yes,Site-based - single site,No,0,42,42,100.0,"['Additional Federal Funding: HCHV-CRS', 'Additional Federal Funding: HCHV-SH']"
1169,Emergency Shelter,Volunteers of America of Los Angeles,HCHV Safe Haven Alvalon,Los Angeles,4,10,2,62118,Yes,Current,Facility-based beds,,0,0,28,0,0,0,0,28,0,0,0,No,Yes,Site-based - single site,No,0,21,28,75.0,"['Additional Federal Funding: HCHV-CRS', 'Additional Federal Funding: HCHV-SH']"
1170,Emergency Shelter,Volunteers of America of Los Angeles,HCHV Safe Haven Emergency Residential,Los Angeles,5,5,3,62118,No - Comparable Database,Current,Facility-based beds,,0,0,36,0,0,0,0,36,0,0,0,No,Yes,Site-based - single site,No,0,36,36,100.0,"['Additional Federal Funding: HCHV-CRS', 'Additional Federal Funding: HCHV-SH']"
1171,Emergency Shelter,Volunteers of America of Los Angeles,HCHV Safe Haven T-House,Los Angeles,4,14,1,62118,No - Comparable Database,Current,Facility-based beds,,0,0,93,0,0,0,0,93,0,0,0,No,Yes,Site-based - single site,No,0,93,93,100.0,"['Additional Federal Funding: HCHV-CRS', 'Additional Federal Funding: HCHV-SH']"
1172,Emergency Shelter,Volunteers of America of Los Angeles,PHK CITY Devonshire Lodge,Los Angeles,2,12,3,62118,Yes,Current,Facility-based beds,,0,0,42,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,27,42,64.286,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: Esg-CV']"
1173,Emergency Shelter,Volunteers of America of Los Angeles,PHK CITY Sepulveda Villa,North Hills,2,6,3,62118,Yes,Current,Facility-based beds,,0,0,57,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,57,57,100.0,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: Esg-CV']"
1174,Emergency Shelter,Volunteers of America of Los Angeles,PHK CITY The Nest,Los Angeles,4,13,2,62118,Yes,Current,Facility-based beds,,0,0,41,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,34,41,82.927,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: Esg-CV']"
1175,Emergency Shelter,Volunteers of America of Los Angeles,RHY Basic Center - Emergency Shelter Program SPA 2,North Hollywood,2,2,3,62118,Yes,Current,Facility-based beds,,0,0,8,0,0,0,0,0,8,0,0,No,Yes,Site-based - single site,No,0,2,8,25.0,['Additional Federal Funding: BCP']
1176,Emergency Shelter,Volunteers of America of Los Angeles,RHY Basic Center - Emergency Shelter Program SPA 4,Los Angeles,7,0,1,62118,Yes,Current,Facility-based beds,,0,0,8,0,0,0,0,0,8,0,0,No,Yes,Site-based - single site,No,0,2,8,25.0,['Additional Federal Funding: BCP']
1177,Tranisitional Housing,Volunteers of America of Los Angeles,RHY Maternity Group Home,North Hollywood,2,2,3,62118,Yes,Current,,,28,14,0,0,0,28,0,0,0,0,0,No,Yes,Site-based - single site,No,0,4,28,14.286,['Additional Federal Funding: MGH']
1178,Tranisitional Housing,Volunteers of America of Los Angeles,RHY Transitional Living Program SPA 1,Lancaster,1,0,5,61914,Yes,Current,,,0,0,8,0,0,0,0,0,8,0,0,No,Yes,Site-based - single site,No,0,3,8,37.5,['Additional Federal Funding: TLP']
1179,Tranisitional Housing,Volunteers of America of Los Angeles,RHY Transitional Living Program SPA 2,Los Angeles,6,8,2,62118,Yes,Current,,,0,0,10,0,0,0,0,0,10,0,0,No,Yes,Site-based - single site,No,0,6,10,60.0,['Additional Federal Funding: TLP']
1180,Tranisitional Housing,Volunteers of America of Los Angeles,RHY Transitional Living Program SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,8,0,0,0,0,0,8,0,0,No,Yes,Site-based - single site,No,0,7,8,87.5,['Additional Federal Funding: TLP']
1181,Rapid Re-housing,Volunteers of America of Los Angeles,SSVF RRH,Los Angeles,4,14,1,62118,Yes,Current,,,56,16,144,0,56,0,0,144,0,0,0,No,Yes,Tenant-based - scattered site,No,0,200,200,100.0,['Additional Federal Funding: SSVF']
1182,Rapid Re-housing,Volunteers of America of Los Angeles,SUNOFO TLS Adult SPA 6,Los Angeles,4,10,2,62118,Yes,Current,,,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,0,0,,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: Unshelt']"
1183,Rapid Re-housing,Volunteers of America of Los Angeles,SUNOFO TLS Adult SPA 7,Santa Fe Springs,7,0,4,69037,Yes,Current,,,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,0,0,,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: Unshelt']"
1184,Emergency Shelter,Volunteers of America of Los Angeles,Tiny Home Sun Valley,Sun Valley,2,6,5,62118,Yes,Current,Facility-based beds,,0,0,161,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,101,161,62.733,['Additional Federal Funding: Other']
1186,Rapid Re-housing,Volunteers of America of Los Angeles,TLS Adult PRK SPA 2,Van Nuys,2,6,3,62118,Yes,Current,,,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,0,0,,['Additional Federal Funding: Other']
1187,Rapid Re-housing,Volunteers of America of Los Angeles,TLS Adult SPA 3,El Monte,3,0,1,61152,Yes,Current,,,0,0,42,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,42,42,100.0,['Additional Federal Funding: Other']
1188,Rapid Re-housing,Volunteers of America of Los Angeles,TLS Adult SPA 6,Los Angeles,6,9,2,62118,Yes,Current,,,0,0,12,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,12,12,100.0,['Additional Federal Funding: Other']
1189,Rapid Re-housing,Volunteers of America of Los Angeles,TLS Adult SPA 7,Santa Fe Springs,7,0,4,69037,Yes,Current,,,0,0,27,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,27,27,100.0,['Additional Federal Funding: Other']
1190,Rapid Re-housing,Volunteers of America of Los Angeles,TLS Family SPA 3,Pomona,3,0,1,62850,Yes,Current,,,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,0,0,,['Additional Federal Funding: Other']
1191,Rapid Re-housing,Volunteers of America of Los Angeles,TLS Youth SPA 6,Compton,6,0,2,62118,Yes,Current,,,0,0,6,0,0,0,0,0,6,0,0,No,Yes,Tenant-based - scattered site,No,0,6,6,100.0,['Additional Federal Funding: Other']
1192,Permonent Supportive Housing,Volunteers of America of Los Angeles,VASH Program,Los Angeles,4,14,1,62118,Yes,Current,,,18,4,475,0,18,0,0,475,0,0,0,No,Yes,Site-based - single site,No,0,492,493,99.797,['Additional Federal Funding: HUD-VASH']
1193,Permonent Supportive Housing,Volunteers of America of Los Angeles,VOA (HDAP D7),Los Angeles,4,10,2,62118,Yes,Current,,,0,0,63,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,75,63,119.048,['Additional Federal Funding: Other']
1194,Permonent Supportive Housing,Volunteers of America of Los Angeles,VOA EHV (HDAP),Los Angeles,4,10,2,62118,Yes,Current,,,0,0,16,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,3,16,18.75,['Additional Federal Funding: Other']
1196,Emergency Shelter,Volunteers of America of Los Angeles,Winter Shelter Program HD MACC SPA 1,Lancaster,1,0,5,61914,Yes,Current,Facility-based beds,,0,0,44,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,32,44,72.727,['Additional Federal Funding: Other']
1197,Permonent Supportive Housing,Watts Labor Community Action Committee,CA0466 South Central Access Center - Supportive Services,Los Angeles,6,15,2,62118,Yes,Current,,,0,0,43,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,33,43,76.744,"['Additional Federal Funding: Other', 'McKinney- Vento', 'McKinney- Vento: CocPsh']"
1198,Permonent Supportive Housing,Watts Labor Community Action Committee,CA0923 Watts Labor Community Action Center Mc Coy Plaza,Los Angeles,6,15,2,62118,Yes,Current,,,28,28,19,0,0,0,0,0,0,0,0,No,No,Site-based - clustered / multiple sites,No,0,35,47,74.468,"['McKinney- Vento', 'McKinney- Vento: CocPsh']"
1199,Permonent Supportive Housing,Watts Labor Community Action Committee,Family Restoration Project at McCoy Plaza,Los Angeles,6,15,2,62118,Yes,Current,,,189,45,43,0,0,0,0,0,0,0,0,No,No,Site-based - single site,No,0,154,232,66.379,[]
1200,Rapid Re-housing,Watts Labor Community Action Committee,TLS Adult SPA 6,Los Angeles,6,15,2,62118,Yes,Current,,,6,1,99,0,0,0,0,0,0,0,0,No,Yes,Tenant-based - scattered site,No,0,105,105,100.0,['Additional Federal Funding: Other']
1201,Emergency Shelter,Weingart Center Association,A Bridge Home Civic Center CD14,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,99,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,81,99,81.818,['Additional Federal Funding: Other']
1202,Emergency Shelter,Weingart Center Association,A Bridge Home Schrader,Los Angeles,4,13,3,62118,Yes,Current,Facility-based beds,,0,0,72,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,61,72,84.722,['Additional Federal Funding: Other']
1203,Tranisitional Housing,Weingart Center Association,AB109,Los Angeles,4,14,1,62118,Yes,Current,,,0,0,50,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,34,50,68.0,['Additional Federal Funding: Other']
1204,Emergency Shelter,Weingart Center Association,B7 Bridge Housing Program,Los Angeles,4,14,1,62118,Yes,Current,Facility-based beds,,0,0,60,0,0,0,0,0,0,0,0,No,Yes,Site-based - single site,No,0,53,60,88.333,['Additional Federal Funding: Other']
